DATA, 1, 32, 9812.839000
DATA, 1, 32, 9422.449000
DATA, 1, 32, 10499.900000
DATA, 1, 32, 10176.500000
DATA, 1, 32, 9898.759000
DATA, 1, 32, 11011.046000
DATA, 1, 32, 9849.301000
DATA, 1, 32, 9913.072000
DATA, 1, 32, 9871.295000
DATA, 1, 32, 9974.937000
DATA, 1, 2, 10126.750000
DATA, 1, 2, 10917.123000
DATA, 1, 2, 9384.873000
DATA, 1, 2, 10119.092000
DATA, 1, 2, 9999.728000
DATA, 1, 2, 10278.662000
DATA, 1, 2, 10024.541000
DATA, 1, 2, 10005.008000
DATA, 1, 2, 10232.228000
DATA, 1, 2, 10144.338000
DATA, 1, 4, 49343.094000
DATA, 1, 4, 89235.487000
DATA, 1, 4, 23490.421000
DATA, 1, 4, 24073.327000
DATA, 1, 4, 23936.472000
DATA, 1, 4, 23785.331000
DATA, 1, 4, 22913.657000
DATA, 1, 4, 10089.879000
DATA, 1, 4, 75625.252000
DATA, 1, 4, 24527.803000
DATA, 1, 8, 89731.544000
DATA, 1, 8, 10407.297000
DATA, 1, 8, 9917.770000
DATA, 1, 8, 9526.122000
DATA, 1, 8, 10373.153000
DATA, 1, 8, 10343.661000
DATA, 1, 8, 9499.230000
DATA, 1, 8, 10343.944000
DATA, 1, 8, 9416.866000
DATA, 1, 8, 9738.280000
DATA, 1, 16, 10316.399000
DATA, 1, 16, 10078.847000
DATA, 1, 16, 10431.584000
DATA, 1, 16, 9836.506000
DATA, 1, 16, 9738.134000
DATA, 1, 16, 9348.578000
DATA, 1, 16, 9771.404000
DATA, 1, 16, 9534.129000
DATA, 1, 16, 10749.312000
DATA, 1, 16, 9436.636000
