DATA, 1, 32, 10608.147000
DATA, 1, 32, 11007.954000
DATA, 1, 32, 10947.741000
DATA, 1, 32, 10480.266000
DATA, 1, 32, 10931.612000
DATA, 1, 32, 11440.902000
DATA, 1, 32, 11508.038000
DATA, 1, 32, 10907.976000
DATA, 1, 32, 11216.769000
DATA, 1, 32, 10967.238000
DATA, 1, 2, 10162.473000
DATA, 1, 2, 10769.127000
DATA, 1, 2, 11753.685000
DATA, 1, 2, 9546.382000
DATA, 1, 2, 10377.317000
DATA, 1, 2, 11940.090000
DATA, 1, 2, 10060.426000
DATA, 1, 2, 10037.602000
DATA, 1, 2, 10048.352000
DATA, 1, 2, 11963.590000
DATA, 1, 4, 9602.450000
DATA, 1, 4, 12238.945000
DATA, 1, 4, 9867.513000
DATA, 1, 4, 10204.936000
DATA, 1, 4, 11115.492000
DATA, 1, 4, 10645.518000
DATA, 1, 4, 9659.228000
DATA, 1, 4, 9652.078000
DATA, 1, 4, 10654.054000
DATA, 1, 4, 9613.752000
DATA, 1, 8, 10464.688000
DATA, 1, 8, 10383.827000
DATA, 1, 8, 10447.392000
DATA, 1, 8, 10378.128000
DATA, 1, 8, 9782.082000
DATA, 1, 8, 10593.303000
DATA, 1, 8, 10313.953000
DATA, 1, 8, 10245.160000
DATA, 1, 8, 10558.346000
DATA, 1, 8, 10457.598000
DATA, 1, 16, 12185.846000
DATA, 1, 16, 11876.203000
DATA, 1, 16, 10327.506000
DATA, 1, 16, 10279.264000
DATA, 1, 16, 9312.713000
DATA, 1, 16, 10409.837000
DATA, 1, 16, 9480.253000
DATA, 1, 16, 9367.828000
DATA, 1, 16, 10437.124000
